CaptainAcceptEmail,PriorYearParticipation,GenderMale,GenderFemale,GenderNotSpecified,RegOnline,RegOffline,PriorParticipant,NotPriorParticipant,ConnectionMS,NoConnectionMS,RegActive,RegInActive,DonorGenderMale,DonorGenderFemale,DonorGenderNotSpecified,RegisteredDonors,NonRegisteredDonors,DonorConnectionMS,DonorNoConnectionMS,DonorPriorParticipant,DonorNotPriorParticipant,GiftAmount
TRUE,1,7,0,0,7,0,6,1,3,4,7,0,68,25,13,6,100,61,45,98,8,7575
FALSE,1,9,2,0,11,0,6,5,1,10,11,0,81,16,34,11,120,52,79,72,59,12036
TRUE,1,12,1,0,13,0,9,4,7,6,13,0,66,30,12,13,95,53,55,77,30,27940
TRUE,1,21,7,0,28,0,17,11,16,12,28,0,196,151,73,28,392,184,236,287,133,35139
TRUE,1,56,23,0,79,0,32,47,35,44,78,1,405,307,185,43,854,429,468,417,474,79553
TRUE,0,6,5,0,11,0,0,11,4,7,11,0,29,41,22,10,82,39,53,0,92,10185
TRUE,1,34,16,0,47,3,28,22,31,19,50,0,330,270,135,46,689,375,360,530,205,140362
TRUE,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0
TRUE,0,2,1,0,3,0,0,3,1,2,3,0,20,11,11,3,39,12,30,0,42,1940
TRUE,1,8,4,0,12,0,7,5,9,3,12,0,39,15,14,12,56,42,26,43,25,9340
,1,1,0,0,1,0,1,0,1,0,1,0,5,1,1,1,6,4,3,7,0,500
TRUE,1,25,5,0,30,0,17,13,14,16,30,0,197,153,75,30,395,209,216,321,101,33651
TRUE,1,11,4,0,15,0,9,6,11,4,15,0,74,61,22,15,142,72,85,114,43,12956
TRUE,0,8,3,0,11,0,0,11,4,7,11,0,38,24,32,7,87,52,42,0,94,10136
FALSE,1,84,25,1,109,1,53,57,62,48,97,13,791,630,390,80,1731,768,1043,1208,595,429979
TRUE,1,38,8,0,45,1,23,23,23,23,46,0,264,217,103,46,538,234,350,342,232,60715
TRUE,1,23,10,0,33,0,22,11,21,12,33,0,279,163,63,33,472,241,264,357,146,75155
TRUE,1,3,0,0,3,0,2,1,2,1,3,0,26,11,24,3,58,22,39,42,19,2538
TRUE,1,7,5,0,12,0,5,7,11,1,12,0,31,12,0,12,31,37,6,23,20,6635
TRUE,1,39,17,0,56,0,29,27,24,32,55,1,254,124,132,54,456,211,299,325,185,73118
FALSE,0,4,0,0,4,0,0,4,4,0,4,0,21,16,16,4,49,26,27,0,53,3180
TRUE,1,4,1,0,5,0,3,2,2,3,5,0,47,31,12,5,85,29,61,53,37,5525
TRUE,1,68,34,0,102,0,32,70,41,61,99,3,464,484,237,102,1083,468,717,398,785,121414
TRUE,1,3,1,0,4,0,2,2,2,2,4,0,23,29,16,4,64,26,42,42,26,3079
FALSE,0,47,31,0,77,1,33,45,51,27,78,0,324,390,148,77,785,389,473,449,412,81744
TRUE,1,1,0,0,1,0,1,0,1,0,1,0,30,8,7,1,44,20,25,44,0,4335
TRUE,0,2,0,0,2,0,0,2,1,1,2,0,7,1,6,2,12,4,10,0,14,800
FALSE,1,16,8,0,24,0,13,11,11,13,24,0,28,32,30,23,67,48,42,48,42,12422
,1,2,0,0,2,0,2,0,1,1,2,0,4,0,2,2,4,4,2,6,0,804
FALSE,0,11,2,0,13,0,1,12,3,10,13,0,60,36,40,13,123,52,84,17,119,11082
TRUE,1,20,5,0,25,0,15,10,9,16,25,0,143,70,69,7,275,116,166,204,58,37464
,1,7,2,0,9,0,4,5,4,5,7,2,32,15,10,8,49,29,28,22,35,3755
,1,2,0,0,2,0,1,1,0,2,2,0,1,0,0,1,0,0,1,1,0,0
TRUE,1,166,63,2,226,5,125,106,134,97,230,1,980,649,609,229,2009,976,1262,1162,1056,201944
,1,3,0,0,3,0,2,1,2,1,3,0,21,4,6,3,28,18,13,19,12,1410
TRUE,1,30,8,0,38,0,22,16,26,12,36,2,217,137,150,36,468,210,294,291,212,65598
TRUE,1,12,7,0,19,0,12,7,8,11,19,0,92,95,48,7,228,110,125,176,59,18395
TRUE,1,2,2,0,4,0,4,0,2,2,4,0,9,16,1,4,22,9,17,26,0,2720
TRUE,1,2,0,0,2,0,2,0,2,0,2,0,5,8,1,2,12,11,3,14,0,1845
TRUE,1,106,52,0,157,1,96,62,93,65,156,2,762,771,299,157,1675,859,973,1157,675,157542
TRUE,1,12,5,0,16,1,9,8,10,7,17,0,192,102,35,16,313,156,173,259,70,83989
TRUE,1,40,10,0,50,0,26,24,17,33,50,0,153,139,69,48,313,139,222,182,179,31288
FALSE,0,2,1,0,3,0,1,2,2,1,3,0,9,16,6,3,28,12,19,5,26,2115
TRUE,0,2,0,0,2,0,2,0,2,0,2,0,2,0,0,2,0,2,0,2,0,0
TRUE,1,121,64,3,188,0,95,93,92,96,185,3,867,919,361,185,1962,941,1206,1174,973,171682
,1,3,0,0,3,0,3,0,2,1,2,1,16,3,4,3,20,20,3,22,0,1560
TRUE,0,8,2,0,10,0,4,6,3,7,10,0,30,11,17,10,48,18,40,36,22,7970
TRUE,1,7,6,0,13,0,8,5,8,5,13,0,40,34,18,13,79,53,39,72,20,6550
TRUE,1,9,4,0,13,0,6,7,7,6,13,0,50,37,33,13,107,44,76,69,51,9975
TRUE,1,46,4,0,50,0,27,23,28,22,50,0,420,208,199,48,779,370,457,366,460,85767
TRUE,1,44,33,2,79,0,38,41,44,35,77,2,376,352,262,75,915,424,566,492,498,117814
TRUE,1,40,12,0,52,0,33,19,18,34,52,0,279,143,77,51,448,240,259,327,172,32078
FALSE,0,3,0,0,3,0,0,3,1,2,3,0,8,2,2,3,9,4,8,0,12,410
TRUE,1,33,17,0,50,0,28,22,28,22,50,0,208,220,87,50,465,276,239,273,234,58829
FALSE,1,0,3,0,3,0,3,0,2,1,3,0,2,9,6,2,15,2,15,17,0,1220
TRUE,1,1,3,0,4,0,3,1,1,3,4,0,16,19,4,4,35,11,28,26,13,2115
FALSE,0,1,0,0,1,0,0,1,1,0,1,0,6,0,2,1,7,5,3,0,8,420
TRUE,1,3,1,0,3,1,2,2,3,1,4,0,6,11,7,4,20,11,13,16,8,8963
TRUE,1,20,6,0,26,0,15,11,17,9,26,0,141,115,63,26,293,158,161,191,128,36852
TRUE,0,3,1,0,4,0,4,0,1,3,4,0,10,6,1,4,13,10,7,17,0,1660
TRUE,1,16,1,0,17,0,14,3,6,11,17,0,52,30,10,17,75,40,52,79,13,8941
TRUE,0,6,3,0,9,0,2,7,1,8,9,0,23,23,10,9,47,14,42,14,42,4039
FALSE,1,4,0,0,4,0,2,2,2,2,4,0,26,14,7,4,43,20,27,20,19,4045
TRUE,0,3,1,0,4,0,2,2,2,2,4,0,9,12,5,4,22,14,12,6,20,2170
TRUE,1,73,23,0,96,0,51,45,54,42,96,0,462,383,169,94,920,493,521,605,409,156413
TRUE,1,24,7,1,32,0,18,14,22,10,32,0,231,191,97,32,487,251,268,350,169,78753
TRUE,0,22,7,0,28,1,15,14,17,12,28,1,112,90,65,7,260,135,132,153,111,29997
TRUE,1,39,19,1,55,4,25,34,31,28,58,1,206,171,76,58,395,203,250,169,284,50197
FALSE,1,6,3,0,9,0,6,3,3,6,8,1,39,22,7,7,61,24,44,62,5,3865
TRUE,0,4,0,0,4,0,0,4,3,1,4,0,7,5,5,4,13,11,6,0,17,1880
FALSE,0,2,1,0,1,2,0,3,3,0,3,0,2,1,1,3,1,3,1,0,4,125
TRUE,1,3,0,0,3,0,3,0,2,1,3,0,22,22,4,3,45,23,25,48,0,6275
TRUE,0,6,1,0,7,0,0,7,3,4,7,0,17,25,9,7,44,26,25,0,51,3045
TRUE,1,1,0,0,1,0,1,0,0,1,1,0,5,4,4,1,12,6,7,9,0,815
TRUE,0,5,1,0,6,0,2,4,1,5,6,0,8,2,0,6,4,5,5,3,7,935
TRUE,0,8,2,1,11,0,0,11,4,7,11,0,50,42,17,11,98,46,63,0,109,7895
,1,1,0,0,1,0,1,0,0,1,1,0,6,1,1,1,7,4,4,8,0,420
TRUE,1,2,0,0,2,0,1,1,1,1,2,0,5,1,0,1,5,3,3,3,3,680
TRUE,1,1,1,0,2,0,1,1,2,0,2,0,3,1,0,2,2,2,2,2,2,670
TRUE,0,7,4,0,11,0,1,10,11,0,11,0,80,49,29,9,149,101,57,27,128,14916
TRUE,1,2,0,0,2,0,2,0,0,2,2,0,12,15,1,2,26,14,14,28,0,1310
FALSE,1,18,6,1,20,5,7,18,10,15,25,0,87,27,39,13,140,69,84,72,78,15295
TRUE,0,1,4,0,5,0,0,5,1,4,5,0,6,16,9,5,26,16,15,0,29,1395
TRUE,0,9,0,0,8,1,3,6,9,0,9,0,56,21,34,9,102,58,53,55,56,10114
,1,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0
TRUE,0,19,4,0,23,0,0,23,11,12,23,0,90,60,20,23,147,74,96,0,170,9729
TRUE,1,11,12,1,23,1,13,11,12,12,24,0,62,82,23,23,144,71,96,82,83,13482
TRUE,0,5,1,0,6,0,0,6,3,3,6,0,9,7,6,6,16,15,7,0,21,2625
TRUE,1,40,17,3,59,1,20,40,32,28,60,0,228,142,97,30,437,237,230,126,299,30661
FALSE,0,1,0,0,1,0,1,0,1,0,1,0,4,1,0,1,4,4,1,4,0,375
TRUE,0,3,0,0,3,0,1,2,1,2,3,0,7,1,1,3,6,2,7,2,7,1050
TRUE,1,1,0,0,1,0,1,0,1,0,1,0,2,0,0,1,1,2,0,2,0,300
TRUE,0,4,0,0,3,1,1,3,4,0,4,0,28,38,14,3,77,61,19,31,49,4980
TRUE,1,6,1,0,5,2,7,0,4,3,7,0,34,12,5,5,46,37,14,51,0,9090
TRUE,1,2,2,0,3,1,0,4,1,3,4,0,8,11,6,3,22,23,2,0,25,1372
TRUE,1,8,4,1,9,4,5,8,3,10,13,0,17,38,16,8,63,50,21,19,52,3170
FALSE,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0
TRUE,1,6,1,0,3,4,5,2,6,1,7,0,14,22,2,3,35,31,7,35,3,4960
TRUE,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
TRUE,1,38,5,1,44,0,12,32,18,26,44,0,74,29,16,35,84,72,47,47,72,5454
FALSE,1,6,1,0,7,0,4,3,5,2,7,0,31,5,12,5,43,36,12,32,16,2939
TRUE,0,4,0,0,1,3,1,3,4,0,4,0,15,18,5,1,37,19,19,11,21,2460
TRUE,1,5,0,0,4,1,4,1,4,1,5,0,15,7,1,4,19,21,2,19,4,1948
TRUE,1,3,1,0,0,4,3,1,1,3,4,0,0,0,0,0,0,0,0,0,0,0
TRUE,1,4,3,0,7,0,2,5,6,1,6,1,35,9,13,7,50,34,23,35,21,5143
FALSE,1,9,2,0,11,0,10,1,7,4,11,0,36,17,47,6,94,43,57,91,6,26245
FALSE,0,2,0,0,2,0,1,1,2,0,2,0,5,1,3,2,7,4,5,4,4,1395
TRUE,0,3,4,0,7,0,0,7,4,3,7,0,10,20,17,7,40,18,29,0,47,2031
TRUE,0,1,0,0,1,0,0,1,0,1,1,0,6,0,5,1,10,5,6,0,7,1490
FALSE,1,3,2,0,5,0,1,4,5,0,5,0,17,12,23,5,47,25,27,24,25,6735
TRUE,0,2,2,0,4,0,3,1,4,0,4,0,2,1,0,3,0,3,0,2,1,0
TRUE,1,3,0,0,3,0,2,1,0,3,3,0,3,7,1,3,8,4,7,7,2,2600
TRUE,1,22,8,0,30,0,20,10,12,18,30,0,64,28,32,24,100,80,44,85,37,18420
TRUE,1,4,5,0,9,0,3,6,7,2,8,1,28,25,7,9,51,46,14,20,40,3533
TRUE,1,3,2,0,5,0,4,1,5,0,5,0,10,9,3,5,17,19,3,21,1,1430
TRUE,1,6,3,1,9,1,2,8,4,6,9,1,9,2,2,3,10,8,5,8,5,685
FALSE,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0
TRUE,0,2,0,0,2,0,0,2,1,1,2,0,1,0,0,1,0,1,0,0,1,0
TRUE,1,17,9,2,26,2,10,18,17,11,28,0,1,2,11,1,13,3,11,9,5,54124
TRUE,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,250
TRUE,1,1,0,0,1,0,1,0,1,0,1,0,3,12,3,0,18,13,5,18,0,1385
TRUE,1,3,0,0,1,2,2,1,3,0,3,0,2,0,0,1,1,2,0,2,0,275
TRUE,0,7,0,0,7,0,0,7,5,2,6,1,72,64,8,7,137,88,56,0,144,12200
TRUE,0,3,1,0,4,0,3,1,4,0,4,0,22,26,11,0,59,22,37,50,9,6611
TRUE,0,10,3,0,9,4,9,4,6,7,13,0,80,27,17,4,120,68,56,96,28,45091
TRUE,0,35,9,0,35,9,22,22,24,20,38,6,170,96,52,32,286,144,174,192,122,44955
TRUE,1,12,1,0,10,3,10,3,5,8,11,2,32,30,41,8,95,39,64,95,8,23215
FALSE,0,10,4,0,8,6,13,1,11,3,11,3,19,13,8,12,28,22,18,38,0,5105
TRUE,0,6,2,0,8,0,0,8,5,3,8,0,33,24,5,8,54,28,34,0,62,4340
TRUE,0,8,0,0,6,2,5,3,5,3,6,2,18,13,9,8,32,17,23,25,15,2370
TRUE,0,2,0,0,2,0,0,2,2,0,2,0,1,3,1,1,4,4,1,0,5,200
TRUE,1,9,3,0,11,1,7,5,7,5,11,1,48,30,8,11,75,53,33,57,29,7931
TRUE,0,16,9,0,17,8,13,12,16,9,21,4,84,54,70,24,184,81,127,78,129,11308
TRUE,0,49,15,0,53,11,41,23,43,21,53,11,214,133,61,56,352,213,195,215,188,50875
FALSE,0,7,1,0,8,0,0,8,3,5,8,0,47,24,3,8,66,25,49,0,74,4458
TRUE,0,1,0,1,2,0,0,2,0,2,2,0,4,0,2,2,4,0,6,0,6,655
TRUE,0,21,4,0,17,8,13,12,15,10,18,7,106,85,38,22,207,128,101,147,81,16747
TRUE,0,12,7,0,18,1,8,11,10,9,19,0,44,15,6,19,46,29,36,35,30,10290
TRUE,0,4,4,0,0,8,7,1,4,4,5,3,12,20,13,7,38,13,32,44,0,3133
TRUE,0,17,6,0,18,5,16,7,9,14,16,7,155,42,8,19,186,81,124,145,59,25366
TRUE,0,5,3,0,8,0,4,4,4,4,8,0,12,16,14,0,42,5,37,20,22,1875
FALSE,0,27,11,0,37,1,11,27,23,15,29,9,94,44,32,38,132,88,82,31,136,16722
FALSE,0,7,1,0,5,3,4,4,6,2,8,0,50,14,21,6,79,42,43,52,33,5705
FALSE,0,10,0,0,10,0,8,2,6,4,7,3,48,26,7,9,72,46,35,74,7,6430
TRUE,0,3,0,0,3,0,0,3,1,2,3,0,15,0,0,3,12,1,14,0,15,1350
TRUE,0,7,4,0,8,3,11,0,6,5,10,1,52,55,20,11,116,51,76,127,0,14165
FALSE,1,5,6,0,11,0,7,4,7,4,10,1,17,19,1,10,27,27,10,25,11,1735
TRUE,0,4,2,0,6,0,0,6,6,0,6,0,4,2,5,6,5,6,5,0,11,5000
TRUE,0,5,0,0,5,0,0,5,0,5,5,0,14,9,2,5,20,12,13,0,23,2500
TRUE,0,2,0,1,1,2,0,3,2,1,3,0,2,0,1,1,2,2,1,0,3,325
TRUE,0,7,4,1,12,0,5,7,7,5,12,0,15,9,2,12,14,17,9,11,15,3500
FALSE,0,2,0,0,2,0,0,2,2,0,2,0,7,5,1,2,11,6,7,0,12,4531
FALSE,0,15,3,1,19,0,13,6,8,11,19,0,120,84,57,15,246,88,173,183,78,51051
TRUE,1,43,28,0,71,0,36,35,39,32,70,1,238,301,65,68,536,315,289,403,198,65955
TRUE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRUE,0,5,0,0,5,0,2,3,1,4,5,0,5,1,1,5,2,2,5,2,5,1215
TRUE,0,1,0,0,1,0,1,0,1,0,1,0,6,3,0,1,8,4,5,9,0,630
TRUE,0,160,112,1,271,2,105,168,151,122,272,1,202,232,328,47,715,242,520,440,321,236978
TRUE,0,34,24,1,55,4,41,18,48,11,59,0,240,209,56,45,460,304,201,443,62,44656
TRUE,0,40,27,0,67,0,31,36,38,29,62,5,182,199,147,57,471,230,298,338,190,93348
FALSE,0,12,4,0,15,1,11,5,13,3,16,0,131,94,15,14,226,131,109,196,44,38211
FALSE,0,4,2,0,6,0,0,6,4,2,6,0,11,10,0,6,15,17,4,0,21,1930
TRUE,0,9,3,0,12,0,8,4,10,2,10,2,37,31,7,10,65,43,32,40,35,2960
TRUE,0,32,16,0,47,1,31,17,38,10,46,2,133,185,41,31,328,216,143,255,98,19151
TRUE,0,7,10,0,17,0,7,10,11,6,17,0,47,53,8,17,91,63,45,38,70,6331
TRUE,0,1,1,1,2,1,0,3,2,1,3,0,6,3,1,1,9,8,2,0,10,660
TRUE,0,8,4,0,11,1,2,10,11,1,11,1,8,29,11,3,45,40,8,25,23,2570
TRUE,1,13,3,0,16,0,9,7,14,2,16,0,65,28,23,15,101,67,49,83,33,12230
TRUE,0,4,1,0,5,0,0,5,2,3,5,0,4,1,1,5,1,3,3,0,5,2250
TRUE,1,9,2,0,9,2,9,2,8,3,11,0,22,2,1,11,14,23,2,21,4,5000
TRUE,1,4,0,0,4,0,4,0,4,0,4,0,7,2,1,4,6,7,3,10,0,481
FALSE,1,14,8,0,21,1,17,5,14,8,22,0,8,22,8,4,34,26,12,37,1,2210
TRUE,0,6,0,0,6,0,5,1,5,1,6,0,11,3,1,6,9,13,2,13,2,1265
TRUE,0,2,1,0,3,0,3,0,2,1,3,0,10,10,1,3,18,12,9,21,0,1190
TRUE,1,26,3,0,29,0,22,7,23,6,28,1,40,12,56,24,84,43,65,82,24,18680
FALSE,0,3,2,0,5,0,0,5,1,4,5,0,8,6,1,2,13,4,11,0,15,1070
TRUE,1,2,1,0,3,0,3,0,2,1,3,0,3,4,1,3,5,4,4,8,0,780
TRUE,1,40,5,0,45,0,18,27,16,29,45,0,70,47,60,17,160,54,123,75,102,13172
TRUE,1,3,4,0,7,0,7,0,6,1,7,0,13,18,4,7,28,21,14,35,0,4525
TRUE,1,4,0,0,4,0,4,0,4,0,4,0,11,5,9,2,23,15,10,25,0,1814
TRUE,1,11,6,0,17,0,13,4,9,8,13,4,28,18,16,16,46,33,29,40,22,4232
TRUE,1,7,2,1,10,0,4,6,4,6,10,0,23,2,1,9,17,19,7,15,11,2800
TRUE,1,12,5,0,13,4,12,5,15,2,17,0,49,53,22,13,111,76,48,84,40,10048
TRUE,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
FALSE,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,1,0,1750
TRUE,1,14,8,0,22,0,12,10,11,11,22,0,13,25,26,21,43,12,52,35,29,15791
FALSE,1,0,2,0,2,0,2,0,2,0,2,0,0,1,0,1,0,1,0,1,0,0
TRUE,1,4,1,0,4,1,3,2,5,0,5,0,7,4,4,4,11,11,4,10,5,1275
TRUE,1,9,6,0,15,0,9,6,14,1,15,0,26,39,20,12,73,47,38,73,11,8494
FALSE,0,5,10,1,15,1,4,12,8,8,15,1,32,19,8,7,52,26,33,10,49,4827
FALSE,0,2,0,0,2,0,0,2,2,0,2,0,4,6,1,2,9,8,3,0,11,505
TRUE,1,6,6,0,12,0,6,6,7,5,12,0,47,40,13,12,88,62,38,69,30,9520
TRUE,0,2,1,0,3,0,0,3,3,0,3,0,2,1,3,3,3,3,3,0,6,750
TRUE,1,8,2,0,10,0,6,4,6,4,10,0,28,1,3,8,24,25,7,14,10,7350
,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0
,1,1,0,0,1,0,1,0,1,0,1,0,2,5,0,1,6,7,0,7,0,285
,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0
TRUE,0,7,4,0,11,0,2,9,6,5,11,0,46,57,17,8,112,68,52,44,76,10279
TRUE,1,17,9,0,25,1,9,17,21,5,26,0,47,41,18,26,80,68,38,57,48,9538
TRUE,1,91,47,2,134,6,108,32,113,27,140,0,301,273,182,64,692,401,355,636,115,161860
TRUE,1,2,4,0,5,1,6,0,6,0,6,0,1,6,11,5,13,7,11,18,0,2672
FALSE,1,3,0,0,3,0,3,0,1,2,3,0,13,4,3,3,17,14,6,20,0,995
FALSE,1,6,3,0,7,2,7,2,9,0,9,0,37,21,15,6,67,40,33,52,21,9240
TRUE,0,2,0,0,2,0,1,1,2,0,2,0,5,6,3,2,12,10,4,5,9,680
TRUE,1,5,6,0,11,0,4,7,6,5,11,0,15,30,20,10,55,33,32,27,36,4170
FALSE,1,12,3,0,15,0,13,2,12,3,15,0,76,61,23,13,147,108,52,107,20,51064
TRUE,1,23,12,0,35,0,14,21,20,15,35,0,125,69,51,32,213,130,115,167,78,39731
TRUE,1,3,0,0,3,0,3,0,3,0,3,0,4,2,2,3,5,6,2,8,0,870
TRUE,1,6,2,0,8,0,4,4,8,0,8,0,9,6,10,0,25,10,15,13,11,2730
TRUE,1,12,3,0,15,0,6,9,11,4,15,0,16,9,10,15,20,20,15,17,18,3845
FALSE,0,3,0,0,2,1,0,3,0,3,3,0,15,6,5,3,23,6,20,0,26,955
TRUE,1,3,3,0,6,0,4,2,2,4,6,0,3,13,0,6,10,12,4,8,8,1500
TRUE,0,2,1,0,3,0,2,1,3,0,3,0,6,7,1,3,11,9,5,7,7,1535
TRUE,1,2,1,0,3,0,3,0,2,1,3,0,13,11,3,2,25,14,13,27,0,1821
FALSE,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,1,0,250
TRUE,0,6,5,0,9,2,1,10,7,4,11,0,19,11,8,11,27,24,14,4,33,4038
TRUE,0,19,1,0,19,1,0,20,16,4,20,0,55,26,24,17,88,49,56,0,105,10525
TRUE,0,5,1,0,6,0,0,6,4,2,6,0,17,29,12,6,52,35,23,0,43,2610
TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,0,2,0,0,2,0,0,2,0,2,2,0,4,6,6,2,14,4,12,0,16,750
TRUE,0,4,0,0,3,1,0,4,1,3,4,0,16,7,1,3,21,18,6,0,24,1987
TRUE,0,6,4,0,10,0,0,10,10,0,10,0,40,47,37,10,114,80,44,0,113,8882
TRUE,0,8,13,0,18,3,0,21,16,5,21,0,48,122,36,9,197,115,91,0,206,14198
TRUE,0,1,0,0,1,0,0,1,1,0,1,0,1,1,0,1,1,1,1,0,1,35
TRUE,0,1,0,0,1,0,0,1,1,0,1,0,4,1,5,1,9,6,4,0,10,390
TRUE,1,29,9,0,29,9,15,23,29,9,38,0,103,93,57,32,221,168,85,71,180,20030
TRUE,1,4,0,0,3,1,4,0,3,1,4,0,36,26,6,3,65,45,23,68,0,11480
TRUE,1,4,3,0,7,0,4,3,6,1,2,5,4,3,1,7,1,7,1,4,2,300
TRUE,1,10,6,0,16,0,16,0,13,3,16,0,49,46,12,15,92,90,17,106,0,7715
TRUE,0,1,0,0,1,0,1,0,0,1,1,0,5,1,1,1,6,4,3,5,0,860
TRUE,0,2,4,2,8,0,1,7,5,3,8,0,13,24,3,8,32,32,8,15,25,2975
FALSE,0,16,2,2,17,3,3,17,13,7,20,0,59,46,31,18,118,106,30,32,103,10786
FALSE,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
TRUE,0,8,0,0,8,0,2,6,4,4,8,0,30,16,5,6,45,39,12,3,48,5080
FALSE,1,77,42,7,122,4,51,75,75,51,125,1,240,265,153,58,600,509,149,339,314,71996
TRUE,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
TRUE,0,11,2,1,14,0,2,12,13,1,14,0,101,54,35,14,176,133,57,68,121,18230
FALSE,1,10,3,2,15,0,4,11,3,12,15,0,33,30,16,5,74,56,23,21,57,7091
FALSE,1,7,3,1,10,1,6,5,7,4,11,0,70,28,9,6,101,79,28,88,19,15070
TRUE,1,0,6,0,1,5,4,2,5,1,6,0,8,42,7,1,56,45,12,47,10,5695
TRUE,0,1,0,0,1,0,1,0,1,0,1,0,4,4,0,1,7,7,1,8,0,1135
TRUE,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0
FALSE,1,1,1,0,1,1,2,0,1,1,2,0,2,3,1,2,4,3,3,6,0,520
TRUE,1,35,9,3,42,5,6,41,29,18,46,1,101,48,74,22,201,126,97,37,183,37067
TRUE,0,0,3,0,2,1,1,2,2,1,3,0,10,17,6,2,31,25,8,18,14,2089
TRUE,0,3,0,1,4,0,0,4,1,3,4,0,5,0,2,4,3,5,2,0,6,640
FALSE,0,1,1,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0
TRUE,1,3,3,0,1,5,6,0,5,1,6,0,15,27,1,6,37,28,15,43,0,2850
TRUE,1,1,1,1,3,0,1,2,2,1,3,0,12,32,13,3,54,46,11,35,22,3455
TRUE,1,5,3,0,8,0,4,4,5,3,8,0,23,8,12,8,35,24,19,27,15,4830
TRUE,0,1,1,0,0,2,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0
TRUE,1,1,0,0,0,1,0,1,0,1,1,0,8,5,3,1,15,13,3,0,16,1000
TRUE,1,1,2,0,2,1,3,0,3,0,2,1,2,5,2,3,6,6,3,9,0,500
TRUE,1,62,44,6,82,30,63,49,79,33,109,3,245,247,228,101,619,457,263,489,231,87003
TRUE,1,10,7,1,16,2,14,4,13,5,13,5,20,11,10,16,25,26,15,36,2,30730
TRUE,1,1,3,0,4,0,2,2,2,2,4,0,2,9,2,4,9,7,6,3,10,1175
TRUE,1,28,8,1,34,3,14,23,10,27,36,1,55,27,56,31,107,70,68,51,84,22285
TRUE,1,5,2,0,6,1,3,4,4,3,7,0,15,14,5,7,27,30,4,11,23,3295
TRUE,1,32,27,0,54,5,33,26,41,18,59,0,149,156,92,53,344,276,121,239,158,67862
TRUE,0,33,19,3,43,12,20,35,41,14,55,0,250,217,62,50,479,438,91,264,264,82351
TRUE,0,7,0,0,7,0,5,2,6,1,7,0,17,4,8,7,22,17,12,25,4,5325
TRUE,0,10,2,1,13,0,2,11,8,5,12,1,19,9,9,12,25,31,6,3,34,4550
TRUE,0,6,4,2,11,1,0,12,7,5,11,1,15,11,30,8,48,46,10,0,55,4414
TRUE,1,0,10,0,7,3,7,3,10,0,10,0,2,18,12,4,28,15,17,19,7,3947
TRUE,1,16,10,6,24,8,14,18,18,14,30,2,62,55,39,14,142,118,38,64,72,11301
,1,2,0,0,0,2,2,0,2,0,2,0,8,1,2,2,9,10,1,10,0,922
TRUE,1,51,29,1,64,17,59,22,63,18,81,0,301,245,100,73,573,475,171,477,164,76528
TRUE,1,6,5,0,9,2,3,8,7,4,10,1,19,40,14,7,66,50,23,26,46,5212
,1,1,0,0,0,1,1,0,0,1,1,0,6,6,2,1,13,8,6,12,0,764
TRUE,1,20,20,3,38,5,24,19,23,20,36,7,62,71,52,22,163,134,51,112,55,18880
TRUE,1,42,30,5,58,19,46,31,56,21,76,1,218,257,88,74,489,451,112,385,175,55941
TRUE,1,38,28,1,23,44,53,14,48,19,62,5,371,429,183,58,925,670,313,790,193,115606
FALSE,1,2,1,0,2,1,1,2,1,2,3,0,8,7,3,3,15,10,8,5,12,1390
TRUE,1,2,7,0,2,7,9,0,8,1,9,0,17,33,7,8,49,46,11,57,0,8305
TRUE,1,1,1,0,0,2,2,0,2,0,2,0,4,6,1,2,9,9,2,11,0,740
TRUE,1,9,3,0,9,3,2,10,7,5,11,1,35,24,15,3,71,56,18,17,51,6275
